3	24.7789
5	25.3567
7	25.1084
9	26.7908
11	25.4667
13	25.4147
15	25.6015
17	25.702
19	25.5947
21	25.4113
23	25.9257
25	25.6493
27	25.8879
29	34.3894
31	26.3482
33	26.1704
35	27.1852
37	27.0116
39	26.9365
41	28.6026
43	26.4534
45	26.48
47	26.4754
49	26.261
51	26.2011
53	26.5726
55	26.4308
57	26.409
59	26.603
61	27.0687
63	29.7202
65	29.1896
67	27.1634
69	27.4269
71	27.477
73	27.5888
75	27.558
77	28.4563
79	27.2074
81	27.145
83	26.9406
85	26.9869
87	27.235
89	27.9754
91	27.4468
93	27.459
95	27.3958
97	27.3315
99	27.6468
101	27.7055
103	27.8952
105	28.012
107	27.4379
109	27.7943
111	27.8179
113	28.3993
115	27.7246
117	27.7341
119	27.9965
121	28.6535
123	28.1824
125	31.1137
127	28.2207
129	28.2274
131	28.1518
133	28.5762
135	28.6486
137	28.4187
139	28.3347
141	29.1216
143	28.8501
145	28.7631
147	28.7613
149	29.2674
151	28.9315
153	28.9771
155	29.1604
157	29.2025
159	29.2671
161	29.2026
163	29.0701
165	29.1391
167	29.1655
169	29.5438
171	29.4419
173	29.4873
175	29.6699
177	29.5911
179	29.4153
181	29.5339
183	29.731
185	29.7176
187	29.9663
189	29.6553
191	30.3647
193	29.8917
195	29.7144
197	30.2381
199	29.9626
201	30.4555
203	30.8912
205	30.3819
207	31.2441
209	30.4939
211	30.6823
213	30.858
215	30.9225
217	30.8096
219	31.3068
221	30.9013
223	31.1268
225	30.9597
227	31.1674
229	30.9639
231	30.9393
233	31.1523
235	30.9321
237	33.2556
239	31.2823
241	31.6656
243	31.924
245	32.1173
247	31.3668
249	31.5868
251	31.5833
253	31.9262
255	34.9788
257	31.6655
259	31.6589
261	32.0811
263	32.5273
265	32.0185
267	32.0708
269	32.239
271	32.3112
273	32.6531
275	33.0654
277	32.5411
279	32.6998
281	32.7282
283	33.4902
285	33.2247
287	32.9106
289	33.131
291	33.1183
293	33.1231
295	33.1803
297	32.9882
299	33.0464
301	33.2145
303	33.1171
305	33.5376
307	33.1354
309	33.353
311	33.857
313	33.6651
315	33.5836
317	34.4428
319	33.6162
321	33.6734
323	34.8306
325	34.2313
327	34.2842
329	35.3952
331	34.2059
333	34.2547
335	35.4173
337	34.3353
339	34.5882
341	34.4879
343	34.4912
345	34.6445
347	34.4085
349	34.9654
351	35.0473
353	35.7616
355	34.92
357	34.969
359	35.024
361	35.4205
363	35.1874
365	35.2927
367	34.9727
369	35.3838
371	35.546
373	35.5799
375	35.3731
377	43.5434
379	35.8058
381	35.6028
383	36.0028
385	35.5074
387	35.6999
389	36.0933
391	36.1254
393	36.7737
395	36.7149
397	36.8799
399	36.1639
401	36.3836
403	36.3835
405	36.5559
407	36.5531
409	36.6303
411	36.5294
413	36.8172
415	37.0175
417	36.7772
419	36.7869
421	36.9239
423	37.2615
425	38.0856
427	37.4997
429	37.5357
431	40.794
433	37.4532
435	37.5026
437	40.8428
439	37.5178
441	37.6434
443	37.9411
445	37.577
447	41.2228
449	37.9381
451	37.8293
453	38.132
455	38.2417
457	38.3021
459	38.8495
461	38.3099
463	38.301
465	38.3378
467	38.62
469	41.6449
471	42.6202
473	39.3448
475	40.0024
477	40.6578
479	38.8491
481	39.5663
483	38.9427
485	39.3378
487	39.2016
489	39.8608
491	39.4427
493	39.403
495	40.6044
497	39.3155
499	39.4178
501	39.4567
503	39.6385
505	39.8037
507	39.7305
509	41.612
511	39.7869
513	39.7483
515	40.0014
517	40.4087
519	40.5259
521	40.2147
523	49.1031
525	43.4131
527	40.9798
529	44.0405
531	40.8974
533	40.9866
535	40.8269
537	41.1004
539	44.6596
541	43.4054
543	46.3155
545	44.6723
547	44.6523
549	45.1745
551	43.3179
553	46.7306
555	44.9793
557	46.7157
559	44.3099
561	75.1548
563	66.6061
565	72.5875
567	67.7213
569	76.3993
571	70.1028
573	80.3818
575	83.1068
577	90.2125
579	72.9081
581	66.39
583	114.563
585	74.7324
587	64.8605
589	61.0668
591	71.3561
593	95.8488
595	70.0213
597	76.816
599	77.1068
601	70.6216
603	71.288
605	63.9166
607	46.5476
609	46.9348
611	45.0048
613	44.5439
615	55.7671
617	52.4703
619	48.2955
621	48.9892
623	46.3866
625	46.2475
627	46.1666
629	45.9676
631	45.8922
633	46.3525
635	45.8962
637	46.0283
639	45.7153
641	46.1154
643	45.4906
645	45.9169
647	46.9653
649	46.5812
651	47.0922
653	46.5484
655	46.1906
657	46.5805
659	46.2371
661	46.6339
663	46.4531
665	47.0772
667	46.6905
669	47.4824
671	48.6539
673	47.0495
675	47.2765
677	46.9605
679	55.2869
681	48.7452
683	49.445
685	50.3827
687	47.8265
689	48.131
691	47.6495
693	50.9641
695	47.9776
697	48.812
